,GEO.id,GEO.id2,GEO.display-label,Median_rent,geometry,Median_income
925,1500000US360050391006,360050391006,"Block Group 6, Census Tract 391, Bronx County, New York",1327,"POLYGON ((-73.88535499999999 40.854303, -73.88645099999999 40.854041, -73.88685099999999 40.854095, -73.888237 40.854762, -73.887568 40.855556, -73.88687299999999 40.855202, -73.886186 40.85487, -73.88542099999999 40.854498, -73.88535499999999 40.854303))",8983
926,1500000US360050392001,360050392001,"Block Group 1, Census Tract 392, Bronx County, New York",1323,"POLYGON ((-73.86425299999999 40.884029, -73.865347 40.881784, -73.86620099999999 40.882014, -73.867053 40.882255, -73.865982 40.884391, -73.86565999999999 40.884488, -73.865081 40.884293, -73.86425299999999 40.884029))",14913
927,1500000US360050392002,360050392002,"Block Group 2, Census Tract 392, Bronx County, New York",1155,"POLYGON ((-73.865347 40.881784, -73.86425299999999 40.884029, -73.865081 40.884293, -73.86565999999999 40.884488, -73.865278 40.885193, -73.862416 40.884281, -73.862803 40.883574, -73.86395 40.881434, -73.86426299999999 40.881523, -73.865347 40.881784))",15706
928,1500000US360050393001,360050393001,"Block Group 1, Census Tract 393, Bronx County, New York",849,"POLYGON ((-73.882519 40.856112, -73.881895 40.857347, -73.88179099999999 40.857524, -73.880787 40.857077, -73.880714 40.856798, -73.88166799999999 40.853348, -73.882733 40.85365, -73.883628 40.853909, -73.882519 40.856112))",20882
929,1500000US360050393002,360050393002,"Block Group 2, Census Tract 393, Bronx County, New York",1051,"POLYGON ((-73.884199 40.850705, -73.884478 40.850044, -73.88288299999999 40.849074, -73.88310899999999 40.848273, -73.88377799999999 40.848682, -73.88480199999999 40.849309, -73.88581499999999 40.849931, -73.886436 40.850309, -73.885768 40.850836, -73.885452 40.85104, -73.884715 40.851759, -73.88382 40.851499, -73.884199 40.850705))",10737
930,1500000US360050393003,360050393003,"Block Group 3, Census Tract 393, Bronx County, New York",974,"POLYGON ((-73.882003 40.852189, -73.883281 40.852564, -73.882733 40.85365, -73.88166799999999 40.853348, -73.882003 40.852189))",15319
931,1500000US360050393004,360050393004,"Block Group 4, Census Tract 393, Bronx County, New York",1025,"POLYGON ((-73.88382 40.851499, -73.884715 40.851759, -73.883628 40.853909, -73.882733 40.85365, -73.883281 40.852564, -73.88382 40.851499))",10930
932,1500000US360050393005,360050393005,"Block Group 5, Census Tract 393, Bronx County, New York",409,"POLYGON ((-73.882322 40.851061, -73.88382 40.851499, -73.883281 40.852564, -73.882003 40.852189, -73.882322 40.851061))",7878
933,1500000US360050393006,360050393006,"Block Group 6, Census Tract 393, Bronx County, New York",943,"POLYGON ((-73.882322 40.851061, -73.882558 40.850224, -73.88288299999999 40.849074, -73.884478 40.850044, -73.884199 40.850705, -73.88382 40.851499, -73.882322 40.851061))",9092
934,1500000US360050394001,360050394001,"Block Group 1, Census Tract 394, Bronx County, New York",1048,"POLYGON ((-73.86411699999999 40.88731, -73.86450499999999 40.886608, -73.86538 40.886884, -73.86460000000001 40.8883, -73.863728 40.888017, -73.86411699999999 40.88731))",19138
935,1500000US360050394002,360050394002,"Block Group 2, Census Tract 394, Bronx County, New York",1180,"POLYGON ((-73.86450499999999 40.886608, -73.86411699999999 40.88731, -73.863728 40.888017, -73.86333599999999 40.88872, -73.860452 40.887804, -73.860862 40.887097, -73.861248 40.886396, -73.86163999999999 40.885693, -73.86450499999999 40.886608))",15864
936,1500000US360050394003,360050394003,"Block Group 3, Census Tract 394, Bronx County, New York",1109,"POLYGON ((-73.86489399999999 40.885897, -73.865278 40.885193, -73.86565999999999 40.884488, -73.865982 40.884391, -73.86538 40.886884, -73.86450499999999 40.886608, -73.86489399999999 40.885897))",11079
937,1500000US360050394004,360050394004,"Block Group 4, Census Tract 394, Bronx County, New York",1200,"POLYGON ((-73.86202899999999 40.884987, -73.862416 40.884281, -73.865278 40.885193, -73.86489399999999 40.885897, -73.86450499999999 40.886608, -73.86163999999999 40.885693, -73.86202899999999 40.884987))",15956
938,1500000US360050395001,360050395001,"Block Group 1, Census Tract 395, Bronx County, New York",940,"POLYGON ((-73.896722 40.851851, -73.897087 40.851969, -73.89560899999999 40.854571, -73.895417 40.85458, -73.895149 40.854629, -73.89307099999999 40.85325, -73.894318 40.851891, -73.89478799999999 40.851082, -73.895563 40.851469, -73.896722 40.851851))",10499
939,1500000US360050395002,360050395002,"Block Group 2, Census Tract 395, Bronx County, New York",1076,"POLYGON ((-73.89650499999999 40.848045, -73.895752 40.849373, -73.896597 40.849642, -73.89775999999999 40.850021, -73.89808599999999 40.850213, -73.897087 40.851969, -73.896722 40.851851, -73.895563 40.851469, -73.89478799999999 40.851082, -73.89407299999999 40.850713, -73.89494599999999 40.849104, -73.89556999999999 40.847802, -73.89650499999999 40.848045))",25103
940,1500000US360050395003,360050395003,"Block Group 3, Census Tract 395, Bronx County, New York",833,"POLYGON ((-73.897043 40.846828, -73.899312 40.847282, -73.899671 40.847438, -73.89887499999999 40.848812, -73.89808599999999 40.850213, -73.89775999999999 40.850021, -73.896597 40.849642, -73.895752 40.849373, -73.89650499999999 40.848045, -73.89556999999999 40.847802, -73.89617699999999 40.846659, -73.897043 40.846828))",14322
941,1500000US360050395004,360050395004,"Block Group 4, Census Tract 395, Bronx County, New York",1072,"POLYGON ((-73.897043 40.846828, -73.89617699999999 40.846659, -73.895359 40.846518, -73.894336 40.846487, -73.89337399999999 40.846401, -73.892901 40.846269, -73.893985 40.844704, -73.894728 40.843877, -73.89567199999999 40.843908, -73.89748299999999 40.844067, -73.899508 40.84419, -73.900969 40.844333, -73.901062 40.844318, -73.90141 40.844383, -73.899671 40.847438, -73.899312 40.847282, -73.897043 40.846828))",15622
942,1500000US360050396001,360050396001,"Block Group 1, Census Tract 396, Bronx County, New York",1679,"POLYGON ((-73.85876 40.884777, -73.858373 40.885481, -73.857986 40.886191, -73.855104 40.885271, -73.855884 40.883861, -73.85876 40.884777))",16130
943,1500000US360050396002,360050396002,"Block Group 2, Census Tract 396, Bronx County, New York",1318,"POLYGON ((-73.856667 40.882448, -73.857056 40.881745, -73.85994099999999 40.882665, -73.85876 40.884777, -73.855884 40.883861, -73.856667 40.882448))",13827
944,1500000US360050396003,360050396003,"Block Group 3, Census Tract 396, Bronx County, New York",1213,"POLYGON ((-73.862416 40.884281, -73.86202899999999 40.884987, -73.86163999999999 40.885693, -73.85876 40.884777, -73.85994099999999 40.882665, -73.862803 40.883574, -73.862416 40.884281))",20458
945,1500000US360050396004,360050396004,"Block Group 4, Census Tract 396, Bronx County, New York",540,"POLYGON ((-73.86163999999999 40.885693, -73.861248 40.886396, -73.860862 40.887097, -73.857986 40.886191, -73.858373 40.885481, -73.85876 40.884777, -73.86163999999999 40.885693))",18778
946,1500000US360050397001,360050397001,"Block Group 1, Census Tract 397, Bronx County, New York",498,"POLYGON ((-73.889453 40.863092, -73.888122 40.864255, -73.886833 40.86539, -73.885937 40.865924, -73.88513999999999 40.866383, -73.884429 40.866801, -73.883625 40.867258, -73.883079 40.866593, -73.882766 40.865873, -73.884007 40.86495, -73.880611 40.86049, -73.880787 40.857077, -73.88179099999999 40.857524, -73.88257299999999 40.85782, -73.88345199999999 40.858065, -73.88434599999999 40.858193, -73.88511699999999 40.858435, -73.88595099999999 40.85885, -73.890275 40.861109, -73.891063 40.861529, -73.89138 40.861701, -73.889453 40.863092))",5532
947,1500000US360050397002,360050397002,"Block Group 2, Census Tract 397, Bronx County, New York",1152,"POLYGON ((-73.888122 40.864255, -73.889453 40.863092, -73.89138 40.861701, -73.891772 40.861872, -73.89016099999999 40.863477, -73.888896 40.864754, -73.888122 40.864255))",13753
948,1500000US360050398001,360050398001,"Block Group 1, Census Tract 398, Bronx County, New York",968,"POLYGON ((-73.851106 40.881509, -73.85203299999999 40.88014, -73.85455399999999 40.880947, -73.85412199999999 40.881637, -73.85324299999999 40.88302, -73.85237099999999 40.884398, -73.849735 40.883555, -73.850651 40.882192, -73.851106 40.881509))",26052
949,1500000US360050398002,360050398002,"Block Group 2, Census Tract 398, Bronx County, New York",1433,"POLYGON ((-73.85324299999999 40.88302, -73.85412199999999 40.881637, -73.85455399999999 40.880947, -73.857056 40.881745, -73.856667 40.882448, -73.855884 40.883861, -73.85324299999999 40.88302))",25910
950,1500000US360050398003,360050398003,"Block Group 3, Census Tract 398, Bronx County, New York",1324,"POLYGON ((-73.855884 40.883861, -73.855104 40.885271, -73.85237099999999 40.884398, -73.85324299999999 40.88302, -73.855884 40.883861))",20859
951,1500000US360050399011,360050399011,"Block Group 1, Census Tract 399.01, Bronx County, New York",1074,"POLYGON ((-73.895777 40.864227, -73.89459099999999 40.863964, -73.894323 40.86429, -73.89418499999999 40.863041, -73.894057 40.86235, -73.893559 40.861926, -73.89372399999999 40.861944, -73.894825 40.862065, -73.895884 40.862258, -73.89706799999999 40.862534, -73.895777 40.864227))",11763
952,1500000US360050399012,360050399012,"Block Group 2, Census Tract 399.01, Bronx County, New York",1088,"POLYGON ((-73.891312 40.864132, -73.891791 40.86365, -73.89285199999999 40.861833, -73.893559 40.861926, -73.892132 40.864633, -73.891312 40.864132))",8226
953,1500000US360050399013,360050399013,"Block Group 3, Census Tract 399.01, Bronx County, New York",1148,"POLYGON ((-73.891772 40.861872, -73.89285199999999 40.861833, -73.891791 40.86365, -73.891312 40.864132, -73.89016099999999 40.863477, -73.891772 40.861872))",12759
954,1500000US360050399014,360050399014,"Block Group 4, Census Tract 399.01, Bronx County, New York",1089,"POLYGON ((-73.89418499999999 40.863041, -73.894323 40.86429, -73.89459099999999 40.863964, -73.895777 40.864227, -73.89492199999999 40.86535, -73.89437599999999 40.866067, -73.89327299999999 40.865442, -73.89276 40.865021, -73.89418499999999 40.863041))",11555
955,1500000US360050399015,360050399015,"Block Group 5, Census Tract 399.01, Bronx County, New York",1162,"POLYGON ((-73.892132 40.864633, -73.893559 40.861926, -73.894057 40.86235, -73.89418499999999 40.863041, -73.89276 40.865021, -73.892132 40.864633))",15026
956,1500000US360050399021,360050399021,"Block Group 1, Census Tract 399.02, Bronx County, New York",898,"POLYGON ((-73.89463099999999 40.860553, -73.895376 40.860744, -73.894825 40.862065, -73.89372399999999 40.861944, -73.893559 40.861926, -73.89285199999999 40.861833, -73.891772 40.861872, -73.89138 40.861701, -73.893215 40.859874, -73.894042 40.860279, -73.89463099999999 40.860553))",10254
957,1500000US360050399022,360050399022,"Block Group 2, Census Tract 399.02, Bronx County, New York",1090,"POLYGON ((-73.894042 40.860279, -73.893215 40.859874, -73.893885 40.85882, -73.894694 40.859426, -73.894042 40.860279))",8307
958,1500000US360050399023,360050399023,"Block Group 3, Census Tract 399.02, Bronx County, New York",1086,"POLYGON ((-73.894694 40.859426, -73.89574 40.858139, -73.89636299999999 40.858376, -73.895376 40.860744, -73.89463099999999 40.860553, -73.894042 40.860279, -73.894694 40.859426))",27645
959,1500000US360050399024,360050399024,"Block Group 4, Census Tract 399.02, Bronx County, New York",1069,"POLYGON ((-73.89642499999999 40.860997, -73.895884 40.862258, -73.894825 40.862065, -73.895376 40.860744, -73.89642499999999 40.860997))",17734
960,1500000US360050399025,360050399025,"Block Group 5, Census Tract 399.02, Bronx County, New York",1421,"POLYGON ((-73.89642499999999 40.860997, -73.895376 40.860744, -73.89636299999999 40.858376, -73.897358 40.858763, -73.89642499999999 40.860997))",15564
961,1500000US360050401001,360050401001,"Block Group 1, Census Tract 401, Bronx County, New York",1347,"POLYGON ((-73.896832 40.864675, -73.895999 40.865834, -73.89492199999999 40.86535, -73.895777 40.864227, -73.896832 40.864675))",17019
962,1500000US360050401002,360050401002,"Block Group 2, Census Tract 401, Bronx County, New York",1277,"POLYGON ((-73.895999 40.865834, -73.896832 40.864675, -73.89749499999999 40.86367, -73.89857599999999 40.864144, -73.899198 40.863329, -73.90027599999999 40.863788, -73.898873 40.865584, -73.897403 40.867474, -73.89631299999999 40.867038, -73.895443 40.866602, -73.89437599999999 40.866067, -73.89492199999999 40.86535, -73.895999 40.865834))",13609
963,1500000US360050401003,360050401003,"Block Group 3, Census Tract 401, Bronx County, New York",1188,"POLYGON ((-73.899198 40.863329, -73.89804 40.862831, -73.898387 40.862344, -73.89961799999999 40.862159, -73.899962 40.862351, -73.90107999999999 40.862756, -73.90027599999999 40.863788, -73.899198 40.863329))",12935
964,1500000US360050401004,360050401004,"Block Group 4, Census Tract 401, Bronx County, New York",1348,"POLYGON ((-73.899198 40.863329, -73.89857599999999 40.864144, -73.89749499999999 40.86367, -73.89804 40.862831, -73.899198 40.863329))",24024
965,1500000US360050401005,360050401005,"Block Group 5, Census Tract 401, Bronx County, New York",1231,"POLYGON ((-73.896832 40.864675, -73.895777 40.864227, -73.89706799999999 40.862534, -73.898387 40.862344, -73.89804 40.862831, -73.89749499999999 40.86367, -73.896832 40.864675))",11327
966,1500000US360050403021,360050403021,"Block Group 1, Census Tract 403.02, Bronx County, New York",1227,"POLYGON ((-73.891278 40.868016, -73.891814 40.867424, -73.89327299999999 40.865442, -73.89437599999999 40.866067, -73.892996 40.867882, -73.892421 40.868624, -73.891278 40.868016))",17663
967,1500000US360050403022,360050403022,"Block Group 2, Census Tract 403.02, Bronx County, New York",975,"POLYGON ((-73.891278 40.868016, -73.892421 40.868624, -73.89173699999999 40.869511, -73.890546 40.868806, -73.891278 40.868016))",9947
968,1500000US360050403023,360050403023,"Block Group 3, Census Tract 403.02, Bronx County, New York",1061,"POLYGON ((-73.890546 40.868806, -73.89173699999999 40.869511, -73.890976 40.870159, -73.889892 40.869522, -73.890546 40.868806))",16214
969,1500000US360050403031,360050403031,"Block Group 1, Census Tract 403.03, Bronx County, New York",1209,"POLYGON ((-73.894153 40.868386, -73.89193 40.870729, -73.890976 40.870159, -73.89173699999999 40.869511, -73.892421 40.868624, -73.892996 40.867882, -73.894153 40.868386))",16951
970,1500000US360050403032,360050403032,"Block Group 2, Census Tract 403.03, Bronx County, New York",1160,"POLYGON ((-73.89307099999999 40.871396, -73.89193 40.870729, -73.894153 40.868386, -73.89496299999999 40.868749, -73.893261 40.870609, -73.893914 40.870969, -73.89307099999999 40.871396))",14753
971,1500000US360050403033,360050403033,"Block Group 3, Census Tract 403.03, Bronx County, New York",1133,"POLYGON ((-73.89484999999999 40.870451, -73.893914 40.870969, -73.893261 40.870609, -73.89496299999999 40.868749, -73.89603699999999 40.86923, -73.89484999999999 40.870451))",16144
972,1500000US360050403041,360050403041,"Block Group 1, Census Tract 403.04, Bronx County, New York",1193,"POLYGON ((-73.89603699999999 40.86923, -73.89496299999999 40.868749, -73.89631299999999 40.867038, -73.897403 40.867474, -73.89656099999999 40.868565, -73.89603699999999 40.86923))",12198
973,1500000US360050403042,360050403042,"Block Group 2, Census Tract 403.04, Bronx County, New York",1298,"POLYGON ((-73.89496299999999 40.868749, -73.894153 40.868386, -73.895443 40.866602, -73.89631299999999 40.867038, -73.89496299999999 40.868749))",12446
974,1500000US360050403043,360050403043,"Block Group 3, Census Tract 403.04, Bronx County, New York",1137,"POLYGON ((-73.894153 40.868386, -73.892996 40.867882, -73.89437599999999 40.866067, -73.895443 40.866602, -73.894153 40.868386))",15514
975,1500000US360050404001,360050404001,"Block Group 1, Census Tract 404, Bronx County, New York",1128,"POLYGON ((-73.851494 40.885777, -73.851058 40.886469, -73.85027099999999 40.887881, -73.847444 40.886978, -73.848364 40.88561, -73.849278 40.884242, -73.849735 40.883555, -73.85237099999999 40.884398, -73.851494 40.885777))",21410
976,1500000US360050404002,360050404002,"Block Group 2, Census Tract 404, Bronx County, New York",1329,"POLYGON ((-73.85432299999999 40.886682, -73.851494 40.885777, -73.85237099999999 40.884398, -73.855104 40.885271, -73.85432299999999 40.886682))",18981
977,1500000US360050404003,360050404003,"Block Group 3, Census Tract 404, Bronx County, New York",1250,"POLYGON ((-73.85027099999999 40.887881, -73.851058 40.886469, -73.851494 40.885777, -73.85432299999999 40.886682, -73.85393499999999 40.887387, -73.85315299999999 40.8888, -73.85027099999999 40.887881))",18566
978,1500000US360050405011,360050405011,"Block Group 1, Census Tract 405.01, Bronx County, New York",1199,"POLYGON ((-73.891109 40.867032, -73.89036 40.866613, -73.892132 40.864633, -73.89276 40.865021, -73.89327299999999 40.865442, -73.891814 40.867424, -73.891109 40.867032))",14583
979,1500000US360050405012,360050405012,"Block Group 2, Census Tract 405.01, Bronx County, New York",1199,"POLYGON ((-73.889805 40.868368, -73.891109 40.867032, -73.891814 40.867424, -73.891278 40.868016, -73.890546 40.868806, -73.889805 40.868368))",13508
980,1500000US360050405013,360050405013,"Block Group 3, Census Tract 405.01, Bronx County, New York",1173,"POLYGON ((-73.88906 40.867929, -73.88974 40.867235, -73.89036 40.866613, -73.891109 40.867032, -73.889805 40.868368, -73.890546 40.868806, -73.889892 40.869522, -73.889128 40.869063, -73.88831399999999 40.868547, -73.88906 40.867929))",16027
981,1500000US360050405021,360050405021,"Block Group 1, Census Tract 405.02, Bronx County, New York",720,"POLYGON ((-73.89005399999999 40.865302, -73.888896 40.864754, -73.89016099999999 40.863477, -73.891312 40.864132, -73.89005399999999 40.865302))",17699
982,1500000US360050405022,360050405022,"Block Group 2, Census Tract 405.02, Bronx County, New York",1089,"POLYGON ((-73.89036 40.866613, -73.889217 40.865809, -73.89005399999999 40.865302, -73.891312 40.864132, -73.892132 40.864633, -73.89036 40.866613))",19081
983,1500000US360050405023,360050405023,"Block Group 3, Census Tract 405.02, Bronx County, New York",1121,"POLYGON ((-73.886461 40.866634, -73.887593 40.865908, -73.888896 40.864754, -73.89005399999999 40.865302, -73.889217 40.865809, -73.88835899999999 40.866327, -73.88690699999999 40.867228, -73.886461 40.866634))",23230
984,1500000US360050405024,360050405024,"Block Group 4, Census Tract 405.02, Bronx County, New York",1212,"POLYGON ((-73.886833 40.86539, -73.888122 40.864255, -73.888896 40.864754, -73.887593 40.865908, -73.886461 40.866634, -73.885937 40.865924, -73.886833 40.86539))",4828
985,1500000US360050405025,360050405025,"Block Group 5, Census Tract 405.02, Bronx County, New York",1162,"POLYGON ((-73.88835899999999 40.866327, -73.889217 40.865809, -73.89036 40.866613, -73.88974 40.867235, -73.888882 40.866751, -73.88835899999999 40.866327))",8975
986,1500000US360050405026,360050405026,"Block Group 6, Census Tract 405.02, Bronx County, New York",1205,"POLYGON ((-73.88974 40.867235, -73.88906 40.867929, -73.88831399999999 40.868547, -73.88690699999999 40.867228, -73.88835899999999 40.866327, -73.888882 40.866751, -73.88974 40.867235))",18326
987,1500000US360050406001,360050406001,"Block Group 1, Census Tract 406, Bronx County, New York",1281,"POLYGON ((-73.85393499999999 40.887387, -73.85432299999999 40.886682, -73.855104 40.885271, -73.857986 40.886191, -73.856808 40.888303, -73.85602999999999 40.889713, -73.85315299999999 40.8888, -73.85393499999999 40.887387))",19085
988,1500000US360050406002,360050406002,"Block Group 2, Census Tract 406, Bronx County, New York",1147,"POLYGON ((-73.859301 40.889924, -73.858908 40.890632, -73.85602999999999 40.889713, -73.856808 40.888303, -73.859684 40.889223, -73.859301 40.889924))",26153
989,1500000US360050406003,360050406003,"Block Group 3, Census Tract 406, Bronx County, New York",1188,"POLYGON ((-73.859684 40.889223, -73.856808 40.888303, -73.857986 40.886191, -73.860862 40.887097, -73.860452 40.887804, -73.86008099999999 40.888511, -73.859684 40.889223))",15782
990,1500000US360050407011,360050407011,"Block Group 1, Census Tract 407.01, Bronx County, New York",1202,"POLYGON ((-73.890987 40.871764, -73.891102 40.871174, -73.890422 40.870491, -73.890976 40.870159, -73.89193 40.870729, -73.89307099999999 40.871396, -73.89233299999999 40.871708, -73.890987 40.871764))",15770
991,1500000US360050407012,360050407012,"Block Group 2, Census Tract 407.01, Bronx County, New York",1101,"POLYGON ((-73.889804 40.872401, -73.889372 40.873382, -73.887851 40.872121, -73.888673 40.871497, -73.889804 40.872401))",14463
992,1500000US360050407013,360050407013,"Block Group 3, Census Tract 407.01, Bronx County, New York",1142,"POLYGON ((-73.890987 40.871764, -73.89005499999999 40.872052, -73.889804 40.872401, -73.888673 40.871497, -73.890422 40.870491, -73.891102 40.871174, -73.890987 40.871764))",12811
993,1500000US360050407021,360050407021,"Block Group 1, Census Tract 407.02, Bronx County, New York",798,"POLYGON ((-73.88513999999999 40.866383, -73.885738 40.867088, -73.885026 40.867518, -73.88555599999999 40.868143, -73.884709 40.868705, -73.88423899999999 40.868006, -73.883625 40.867258, -73.884429 40.866801, -73.88513999999999 40.866383))",29086
994,1500000US360050407022,360050407022,"Block Group 2, Census Tract 407.02, Bronx County, New York",910,"POLYGON ((-73.88555599999999 40.868143, -73.885026 40.867518, -73.885738 40.867088, -73.88513999999999 40.866383, -73.885937 40.865924, -73.886461 40.866634, -73.88690699999999 40.867228, -73.88831399999999 40.868547, -73.88624999999999 40.869475, -73.88551699999999 40.870185, -73.88496499999999 40.869538, -73.884709 40.868705, -73.88555599999999 40.868143))",13455
995,1500000US360050407023,360050407023,"Block Group 3, Census Tract 407.02, Bronx County, New York",1109,"POLYGON ((-73.886916 40.871344, -73.88778599999999 40.870741, -73.889892 40.869522, -73.890976 40.870159, -73.890422 40.870491, -73.888673 40.871497, -73.887851 40.872121, -73.886916 40.871344))",13730
996,1500000US360050407024,360050407024,"Block Group 4, Census Tract 407.02, Bronx County, New York",1214,"POLYGON ((-73.889892 40.869522, -73.88778599999999 40.870741, -73.886916 40.871344, -73.886229 40.870778, -73.88551699999999 40.870185, -73.88624999999999 40.869475, -73.887157 40.870227, -73.889128 40.869063, -73.889892 40.869522))",8892
997,1500000US360050407025,360050407025,"Block Group 5, Census Tract 407.02, Bronx County, New York",1115,"POLYGON ((-73.889128 40.869063, -73.887157 40.870227, -73.88624999999999 40.869475, -73.88831399999999 40.868547, -73.889128 40.869063))",16557
998,1500000US360050408001,360050408001,"Block Group 1, Census Tract 408, Bronx County, New York",1230,"POLYGON ((-73.860298 40.890244, -73.862166 40.89084, -73.86178799999999 40.89155, -73.85991 40.890948, -73.860298 40.890244))",13208
999,1500000US360050408002,360050408002,"Block Group 2, Census Tract 408, Bronx County, New York",1080,"POLYGON ((-73.859301 40.889924, -73.859684 40.889223, -73.86008099999999 40.888511, -73.861086 40.888832, -73.86068999999999 40.889542, -73.862554 40.890135, -73.862166 40.89084, -73.860298 40.890244, -73.85991 40.890948, -73.858908 40.890632, -73.859301 40.889924))",16201
1000,1500000US360050408003,360050408003,"Block Group 3, Census Tract 408, Bronx County, New York",1104,"POLYGON ((-73.862554 40.890135, -73.862948 40.889428, -73.86400499999999 40.889765, -73.863044 40.891116, -73.862652 40.891822, -73.86178799999999 40.89155, -73.862166 40.89084, -73.862554 40.890135))",14634
1001,1500000US360050408004,360050408004,"Block Group 4, Census Tract 408, Bronx County, New York",1272,"POLYGON ((-73.861086 40.888832, -73.86008099999999 40.888511, -73.860452 40.887804, -73.86333599999999 40.88872, -73.863728 40.888017, -73.86460000000001 40.8883, -73.86400499999999 40.889765, -73.862948 40.889428, -73.862554 40.890135, -73.86068999999999 40.889542, -73.861086 40.888832))",16102
1002,1500000US360050409001,360050409001,"Block Group 1, Census Tract 409, Bronx County, New York",1068,"POLYGON ((-73.89657099999999 40.88125, -73.896377 40.881822, -73.892725 40.882702, -73.892551 40.882623, -73.89165 40.882331, -73.89042499999999 40.88251, -73.88863499999999 40.882765, -73.887896 40.88285, -73.88710499999999 40.882923, -73.887011 40.882472, -73.885936 40.880481, -73.88911399999999 40.87842, -73.889658 40.876975, -73.89484999999999 40.870451, -73.89603699999999 40.86923, -73.89656099999999 40.868565, -73.898918 40.869658, -73.89779 40.870857, -73.897797 40.871669, -73.898433 40.873742, -73.900301 40.874475, -73.900054 40.876184, -73.89958 40.876608, -73.89824899999999 40.878111, -73.898065 40.878501, -73.89657099999999 40.88125))",65558
1003,1500000US360050409002,360050409002,"Block Group 2, Census Tract 409, Bronx County, New York",976,"POLYGON ((-73.88773599999999 40.877034, -73.88807 40.876271, -73.88855699999999 40.875197, -73.889372 40.873382, -73.889804 40.872401, -73.89005499999999 40.872052, -73.890987 40.871764, -73.89233299999999 40.871708, -73.89307099999999 40.871396, -73.893914 40.870969, -73.89484999999999 40.870451, -73.889658 40.876975, -73.88911399999999 40.87842, -73.885936 40.880481, -73.885656 40.87889, -73.88773599999999 40.877034))",22410
1004,1500000US360050411001,360050411001,"Block Group 1, Census Tract 411, Bronx County, New York",1403,"POLYGON ((-73.884855 40.878545, -73.885136 40.877668, -73.885368 40.877274, -73.885897 40.876018, -73.88618099999999 40.875384, -73.88728999999999 40.875649, -73.88657499999999 40.877241, -73.88773599999999 40.877034, -73.885656 40.87889, -73.885323 40.879178, -73.884855 40.878545))",20615
1005,1500000US360050411002,360050411002,"Block Group 2, Census Tract 411, Bronx County, New York",1133,"POLYGON ((-73.88657499999999 40.877241, -73.88728999999999 40.875649, -73.88618099999999 40.875384, -73.886493 40.874691, -73.88855699999999 40.875197, -73.88807 40.876271, -73.88773599999999 40.877034, -73.88657499999999 40.877241))",20008
1006,1500000US360050411003,360050411003,"Block Group 3, Census Tract 411, Bronx County, New York",1385,"POLYGON ((-73.887089 40.873376, -73.887377 40.872723, -73.887851 40.872121, -73.889372 40.873382, -73.88855699999999 40.875197, -73.886493 40.874691, -73.886793 40.87402, -73.887089 40.873376))",16521
1007,1500000US360050413001,360050413001,"Block Group 1, Census Tract 413, Bronx County, New York",1077,"POLYGON ((-73.88340000000001 40.873947, -73.88295699999999 40.873052, -73.88505499999999 40.873594, -73.886793 40.87402, -73.886493 40.874691, -73.88618099999999 40.875384, -73.884148 40.874966, -73.88343999999999 40.874794, -73.88340000000001 40.873947))",28909
1008,1500000US360050413002,360050413002,"Block Group 2, Census Tract 413, Bronx County, New York",1325,"POLYGON ((-73.887089 40.873376, -73.886793 40.87402, -73.88505499999999 40.873594, -73.88533099999999 40.872939, -73.887089 40.873376))",9439
1009,1500000US360050413003,360050413003,"Block Group 3, Census Tract 413, Bronx County, New York",1157,"POLYGON ((-73.88342399999999 40.875742, -73.88343999999999 40.874794, -73.884148 40.874966, -73.88618099999999 40.875384, -73.885897 40.876018, -73.88342399999999 40.875742))",18090
1010,1500000US360050413004,360050413004,"Block Group 4, Census Tract 413, Bronx County, New York",1365,"POLYGON ((-73.88383 40.876783, -73.88342399999999 40.875742, -73.885897 40.876018, -73.885368 40.877274, -73.885136 40.877668, -73.884855 40.878545, -73.88383 40.876783))",26270
1011,1500000US360050413005,360050413005,"Block Group 5, Census Tract 413, Bronx County, New York",1053,"POLYGON ((-73.88561399999999 40.872269, -73.884497 40.871984, -73.886229 40.870778, -73.886916 40.871344, -73.88561399999999 40.872269))",16069
1012,1500000US360050413006,360050413006,"Block Group 6, Census Tract 413, Bronx County, New York",1014,"POLYGON ((-73.88295699999999 40.873052, -73.884497 40.871984, -73.88561399999999 40.872269, -73.88533099999999 40.872939, -73.88505499999999 40.873594, -73.88295699999999 40.873052))",19024
1013,1500000US360050413007,360050413007,"Block Group 7, Census Tract 413, Bronx County, New York",1157,"POLYGON ((-73.887377 40.872723, -73.887089 40.873376, -73.88533099999999 40.872939, -73.88561399999999 40.872269, -73.886916 40.871344, -73.887851 40.872121, -73.887377 40.872723))",25275
1014,1500000US360050414001,360050414001,"Block Group 1, Census Tract 414, Bronx County, New York",1359,"POLYGON ((-73.851551 40.902045, -73.853004 40.899991, -73.854299 40.89845, -73.855386 40.898876, -73.85699699999999 40.899504, -73.855648 40.901198, -73.85405299999999 40.903194, -73.851551 40.902045))",28222
1015,1500000US360050414002,360050414002,"Block Group 2, Census Tract 414, Bronx County, New York",1237,"POLYGON ((-73.851383 40.903891, -73.84992699999999 40.905878, -73.84939 40.905735, -73.849857 40.904087, -73.850375 40.903428, -73.851551 40.902045, -73.85405299999999 40.903194, -73.852924 40.9046, -73.851383 40.903891))",21638
